Time,PM10,PM25,PM100,Temp,Gas,Relative Humidity,Pressure,Altitude
1677279987.4782603,1,2,4,12.4985546875,54848,47.426509887263684,995.4287473957904,149.44197256691822
1677279988.6763313,1,2,4,12.5161328125,54882,47.520068647649246,995.4355024878139,149.3849180696366
1677279989.8743553,1,2,4,12.5376171875,54814,47.632455518814744,995.4489754777609,149.2711241580651
1677279991.0725653,1,2,4,12.5591015625,55122,47.63480861595071,995.4423198292602,149.32733812245095
1677279992.2711065,1,2,4,12.583125,55191,47.59463587626157,995.4450608475624,149.30418729792567
1677279993.4696856,1,2,4,12.6188671875,54882,47.61689529749532,995.4427931159042,149.32334070800528
1677279994.6676705,1,3,4,12.6454296875,54985,47.58311747618313,995.443184919037,149.32003151056685
1677279995.8660626,1,3,4,12.66125,54950,47.56039517801357,995.441874957904,149.33109554064404
1677279997.063027,1,3,4,12.6856640625,55157,47.62421840072141,995.431856542824,149.41571221644625
1677279998.2611217,1,3,5,12.7051953125,55088,47.491858532991934,995.4268592229117,149.45792040784804
1677279999.459596,1,3,5,12.72375,55260,47.42056762918533,995.4252137493058,149.47181838791897
1677280000.6514032,1,3,5,12.744453125,55365,47.31290415865978,995.4222279195412,149.4970373161243
1677280001.8495421,1,3,3,12.7727734375,55260,47.291577399315756,995.4256272384627,149.46832597885526
1677280003.0470483,1,3,3,12.7981640625,55260,47.17839855449391,995.4239855988802,149.4821915899127
1677280004.244984,1,3,3,12.82140625,55399,47.06505587662525,995.4236807068538,149.48476677002137
